individual_id	tumor_bam	normal_bam	maf_file_capture_validated_consensus	indel_maf_file_capture_validated_consensus
THCA-TCGA-EL-A3ZL	/seq/picard_aggregation/C499/TCGA-EL-A3ZL-01A-11D-A23M-08/v2/TCGA-EL-A3ZL-01A-11D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A3ZL-11A-11D-A23K-08/v2/TCGA-EL-A3ZL-11A-11D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZL-TP-NT-SM-3M3UD-SM-3M4ZT/jobs/mutation_validator/consensus_snp/job.56428248/THCA-TCGA-EL-A3ZL-TP-NT-SM-3M3UD-SM-3M4ZT.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZL-TP-NT-SM-3M3UD-SM-3M4ZT/jobs/mutation_validator/consensus/job.56428249/THCA-TCGA-EL-A3ZL-TP-NT-SM-3M3UD-SM-3M4ZT.validated_with_consensus.maf
THCA-TCGA-EL-A3ZM	/seq/picard_aggregation/C499/TCGA-EL-A3ZM-01A-12D-A23M-08/v2/TCGA-EL-A3ZM-01A-12D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A3ZM-11A-12D-A23K-08/v2/TCGA-EL-A3ZM-11A-12D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZM-TP-NT-SM-3M3U8-SM-3M4ZO/jobs/mutation_validator/consensus_snp/job.56427547/THCA-TCGA-EL-A3ZM-TP-NT-SM-3M3U8-SM-3M4ZO.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZM-TP-NT-SM-3M3U8-SM-3M4ZO/jobs/mutation_validator/consensus/job.56427548/THCA-TCGA-EL-A3ZM-TP-NT-SM-3M3U8-SM-3M4ZO.validated_with_consensus.maf
THCA-TCGA-EL-A3ZN	/seq/picard_aggregation/C499/TCGA-EL-A3ZN-01A-11D-A23M-08/v1/TCGA-EL-A3ZN-01A-11D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A3ZN-11A-11D-A23K-08/v1/TCGA-EL-A3ZN-11A-11D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZN-TP-NT-SM-3M3UH-SM-3M4ZX/jobs/mutation_validator/consensus_snp/job.56426803/THCA-TCGA-EL-A3ZN-TP-NT-SM-3M3UH-SM-3M4ZX.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZN-TP-NT-SM-3M3UH-SM-3M4ZX/jobs/mutation_validator/consensus/job.56426804/THCA-TCGA-EL-A3ZN-TP-NT-SM-3M3UH-SM-3M4ZX.validated_with_consensus.maf
THCA-TCGA-EL-A3ZO	/seq/picard_aggregation/C499/TCGA-EL-A3ZO-01A-11D-A23M-08/v2/TCGA-EL-A3ZO-01A-11D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A3ZO-11A-12D-A23K-08/v2/TCGA-EL-A3ZO-11A-12D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZO-TP-NT-SM-3M3UM-SM-3M512/jobs/mutation_validator/consensus_snp/job.56428309/THCA-TCGA-EL-A3ZO-TP-NT-SM-3M3UM-SM-3M512.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZO-TP-NT-SM-3M3UM-SM-3M512/jobs/mutation_validator/consensus/job.56428310/THCA-TCGA-EL-A3ZO-TP-NT-SM-3M3UM-SM-3M512.validated_with_consensus.maf
THCA-TCGA-EL-A3ZP	/seq/picard_aggregation/C499/TCGA-EL-A3ZP-01A-11D-A23M-08/v2/TCGA-EL-A3ZP-01A-11D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A3ZP-11A-11D-A23K-08/v2/TCGA-EL-A3ZP-11A-11D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZP-TP-NT-SM-3M3UV-SM-3M51A/jobs/mutation_validator/consensus_snp/job.56427676/THCA-TCGA-EL-A3ZP-TP-NT-SM-3M3UV-SM-3M51A.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZP-TP-NT-SM-3M3UV-SM-3M51A/jobs/mutation_validator/consensus/job.56427677/THCA-TCGA-EL-A3ZP-TP-NT-SM-3M3UV-SM-3M51A.validated_with_consensus.maf
THCA-TCGA-EL-A3ZQ	/seq/picard_aggregation/C499/TCGA-EL-A3ZQ-01A-11D-A23M-08/v1/TCGA-EL-A3ZQ-01A-11D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A3ZQ-11A-11D-A23K-08/v1/TCGA-EL-A3ZQ-11A-11D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZQ-TP-NT-SM-3M3UQ-SM-3M516/jobs/mutation_validator/consensus_snp/job.56427845/THCA-TCGA-EL-A3ZQ-TP-NT-SM-3M3UQ-SM-3M516.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZQ-TP-NT-SM-3M3UQ-SM-3M516/jobs/mutation_validator/consensus/job.56427846/THCA-TCGA-EL-A3ZQ-TP-NT-SM-3M3UQ-SM-3M516.validated_with_consensus.maf
THCA-TCGA-EL-A3ZR	/seq/picard_aggregation/C499/TCGA-EL-A3ZR-01A-11D-A23M-08/v1/TCGA-EL-A3ZR-01A-11D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A3ZR-11A-11D-A23K-08/v1/TCGA-EL-A3ZR-11A-11D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZR-TP-NT-SM-3M3UZ-SM-3M51E/jobs/mutation_validator/consensus_snp/job.56427590/THCA-TCGA-EL-A3ZR-TP-NT-SM-3M3UZ-SM-3M51E.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZR-TP-NT-SM-3M3UZ-SM-3M51E/jobs/mutation_validator/consensus/job.56427591/THCA-TCGA-EL-A3ZR-TP-NT-SM-3M3UZ-SM-3M51E.validated_with_consensus.maf
THCA-TCGA-EL-A3ZS	/seq/picard_aggregation/C499/TCGA-EL-A3ZS-01A-12D-A23M-08/v2/TCGA-EL-A3ZS-01A-12D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A3ZS-11A-11D-A23K-08/v2/TCGA-EL-A3ZS-11A-11D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZS-TP-NT-SM-3M3V9-SM-3M51N/jobs/mutation_validator/consensus_snp/job.56428168/THCA-TCGA-EL-A3ZS-TP-NT-SM-3M3V9-SM-3M51N.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZS-TP-NT-SM-3M3V9-SM-3M51N/jobs/mutation_validator/consensus/job.56428169/THCA-TCGA-EL-A3ZS-TP-NT-SM-3M3V9-SM-3M51N.validated_with_consensus.maf
THCA-TCGA-EL-A3ZT	/seq/picard_aggregation/C499/TCGA-EL-A3ZT-01A-12D-A23M-08/v1/TCGA-EL-A3ZT-01A-12D-A23M-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A3ZT-11A-13D-A23K-08/v1/TCGA-EL-A3ZT-11A-13D-A23K-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZT-TP-NT-SM-3M3TQ-SM-3M4Z7/jobs/mutation_validator/consensus_snp/job.56428284/THCA-TCGA-EL-A3ZT-TP-NT-SM-3M3TQ-SM-3M4Z7.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A3ZT-TP-NT-SM-3M3TQ-SM-3M4Z7/jobs/mutation_validator/consensus/job.56428285/THCA-TCGA-EL-A3ZT-TP-NT-SM-3M3TQ-SM-3M4Z7.validated_with_consensus.maf
THCA-TCGA-EL-A4JV	/seq/picard_aggregation/C499/TCGA-EL-A4JV-01A-11D-A257-08/v2/TCGA-EL-A4JV-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4JV-11A-11D-A25A-08/v5/TCGA-EL-A4JV-11A-11D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4JV-TP-NT-SM-3UTFK-SM-3UTHH/jobs/mutation_validator/consensus_snp/job.56427959/THCA-TCGA-EL-A4JV-TP-NT-SM-3UTFK-SM-3UTHH.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4JV-TP-NT-SM-3UTFK-SM-3UTHH/jobs/mutation_validator/consensus/job.56427960/THCA-TCGA-EL-A4JV-TP-NT-SM-3UTFK-SM-3UTHH.validated_with_consensus.maf
THCA-TCGA-EL-A4JW	/seq/picard_aggregation/C499/TCGA-EL-A4JW-01A-11D-A257-08/v2/TCGA-EL-A4JW-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4JW-11A-12D-A25A-08/v5/TCGA-EL-A4JW-11A-12D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4JW-TP-NT-SM-3UTFT-SM-3UTHQ/jobs/mutation_validator/consensus_snp/job.56406728/THCA-TCGA-EL-A4JW-TP-NT-SM-3UTFT-SM-3UTHQ.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4JW-TP-NT-SM-3UTFT-SM-3UTHQ/jobs/mutation_validator/consensus/job.56428286/THCA-TCGA-EL-A4JW-TP-NT-SM-3UTFT-SM-3UTHQ.validated_with_consensus.maf
THCA-TCGA-EL-A4JX	/seq/picard_aggregation/C499/TCGA-EL-A4JX-01A-12D-A257-08/v2/TCGA-EL-A4JX-01A-12D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4JX-11A-11D-A25A-08/v5/TCGA-EL-A4JX-11A-11D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4JX-TP-NT-SM-3UTE5-SM-3UTG2/jobs/mutation_validator/consensus_snp/job.56428008/THCA-TCGA-EL-A4JX-TP-NT-SM-3UTE5-SM-3UTG2.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4JX-TP-NT-SM-3UTE5-SM-3UTG2/jobs/mutation_validator/consensus/job.56423408/THCA-TCGA-EL-A4JX-TP-NT-SM-3UTE5-SM-3UTG2.validated_with_consensus.maf
THCA-TCGA-EL-A4JZ	/seq/picard_aggregation/C499/TCGA-EL-A4JZ-01A-11D-A257-08/v2/TCGA-EL-A4JZ-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4JZ-11A-11D-A25A-08/v5/TCGA-EL-A4JZ-11A-11D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4JZ-TP-NT-SM-3UTED-SM-3UTGA/jobs/mutation_validator/consensus_snp/job.56427690/THCA-TCGA-EL-A4JZ-TP-NT-SM-3UTED-SM-3UTGA.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4JZ-TP-NT-SM-3UTED-SM-3UTGA/jobs/mutation_validator/consensus/job.56427691/THCA-TCGA-EL-A4JZ-TP-NT-SM-3UTED-SM-3UTGA.validated_with_consensus.maf
THCA-TCGA-EL-A4K0	/seq/picard_aggregation/C499/TCGA-EL-A4K0-01A-11D-A257-08/v2/TCGA-EL-A4K0-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4K0-11A-11D-A25A-08/v5/TCGA-EL-A4K0-11A-11D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K0-TP-NT-SM-3UTEL-SM-3UTGI/jobs/mutation_validator/consensus_snp/job.56426778/THCA-TCGA-EL-A4K0-TP-NT-SM-3UTEL-SM-3UTGI.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K0-TP-NT-SM-3UTEL-SM-3UTGI/jobs/mutation_validator/consensus/job.56426779/THCA-TCGA-EL-A4K0-TP-NT-SM-3UTEL-SM-3UTGI.validated_with_consensus.maf
THCA-TCGA-EL-A4K1	/seq/picard_aggregation/C499/TCGA-EL-A4K1-01A-11D-A257-08/v2/TCGA-EL-A4K1-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4K1-11A-11D-A25A-08/v5/TCGA-EL-A4K1-11A-11D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K1-TP-NT-SM-3UTET-SM-3UTGQ/jobs/mutation_validator/consensus_snp/job.56427841/THCA-TCGA-EL-A4K1-TP-NT-SM-3UTET-SM-3UTGQ.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K1-TP-NT-SM-3UTET-SM-3UTGQ/jobs/mutation_validator/consensus/job.56427842/THCA-TCGA-EL-A4K1-TP-NT-SM-3UTET-SM-3UTGQ.validated_with_consensus.maf
THCA-TCGA-EL-A4K2	/seq/picard_aggregation/C499/TCGA-EL-A4K2-01A-11D-A257-08/v2/TCGA-EL-A4K2-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4K2-11A-11D-A25A-08/v5/TCGA-EL-A4K2-11A-11D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K2-TP-NT-SM-3UTF3-SM-3UTGZ/jobs/mutation_validator/consensus_snp/job.56428216/THCA-TCGA-EL-A4K2-TP-NT-SM-3UTF3-SM-3UTGZ.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K2-TP-NT-SM-3UTF3-SM-3UTGZ/jobs/mutation_validator/consensus/job.56428217/THCA-TCGA-EL-A4K2-TP-NT-SM-3UTF3-SM-3UTGZ.validated_with_consensus.maf
THCA-TCGA-EL-A4K4	/seq/picard_aggregation/C499/TCGA-EL-A4K4-01A-11D-A257-08/v2/TCGA-EL-A4K4-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4K4-11A-21D-A25A-08/v5/TCGA-EL-A4K4-11A-21D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K4-TP-NT-SM-3UTFC-SM-3UTH9/jobs/mutation_validator/consensus_snp/job.56427905/THCA-TCGA-EL-A4K4-TP-NT-SM-3UTFC-SM-3UTH9.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K4-TP-NT-SM-3UTFC-SM-3UTH9/jobs/mutation_validator/consensus/job.56427906/THCA-TCGA-EL-A4K4-TP-NT-SM-3UTFC-SM-3UTH9.validated_with_consensus.maf
THCA-TCGA-EL-A4K6	/seq/picard_aggregation/C499/TCGA-EL-A4K6-01A-12D-A257-08/v3/TCGA-EL-A4K6-01A-12D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4K6-11A-11D-A25A-08/v6/TCGA-EL-A4K6-11A-11D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K6-TP-NT-SM-3UTFL-SM-3UTHI/jobs/mutation_validator/consensus_snp/job.56406743/THCA-TCGA-EL-A4K6-TP-NT-SM-3UTFL-SM-3UTHI.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K6-TP-NT-SM-3UTFL-SM-3UTHI/jobs/mutation_validator/consensus/job.56406733/THCA-TCGA-EL-A4K6-TP-NT-SM-3UTFL-SM-3UTHI.validated_with_consensus.maf
THCA-TCGA-EL-A4K7	/seq/picard_aggregation/C499/TCGA-EL-A4K7-01A-11D-A257-08/v3/TCGA-EL-A4K7-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4K7-11A-11D-A25A-08/v6/TCGA-EL-A4K7-11A-11D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K7-TP-NT-SM-3UTFU-SM-3UTHR/jobs/mutation_validator/consensus_snp/job.56406744/THCA-TCGA-EL-A4K7-TP-NT-SM-3UTFU-SM-3UTHR.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K7-TP-NT-SM-3UTFU-SM-3UTHR/jobs/mutation_validator/consensus/job.56406734/THCA-TCGA-EL-A4K7-TP-NT-SM-3UTFU-SM-3UTHR.validated_with_consensus.maf
THCA-TCGA-EL-A4K9	/seq/picard_aggregation/C499/TCGA-EL-A4K9-01A-11D-A257-08/v3/TCGA-EL-A4K9-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4K9-11A-11D-A25A-08/v6/TCGA-EL-A4K9-11A-11D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K9-TP-NT-SM-3UTE6-SM-3UTG3/jobs/mutation_validator/consensus_snp/job.56428239/THCA-TCGA-EL-A4K9-TP-NT-SM-3UTE6-SM-3UTG3.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4K9-TP-NT-SM-3UTE6-SM-3UTG3/jobs/mutation_validator/consensus/job.56428240/THCA-TCGA-EL-A4K9-TP-NT-SM-3UTE6-SM-3UTG3.validated_with_consensus.maf
THCA-TCGA-EL-A4KD	/seq/picard_aggregation/C499/TCGA-EL-A4KD-01A-11D-A257-08/v2/TCGA-EL-A4KD-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4KD-11A-11D-A25A-08/v5/TCGA-EL-A4KD-11A-11D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4KD-TP-NT-SM-3UTEE-SM-3UTGB/jobs/mutation_validator/consensus_snp/job.56406748/THCA-TCGA-EL-A4KD-TP-NT-SM-3UTEE-SM-3UTGB.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4KD-TP-NT-SM-3UTEE-SM-3UTGB/jobs/mutation_validator/consensus/job.56406737/THCA-TCGA-EL-A4KD-TP-NT-SM-3UTEE-SM-3UTGB.validated_with_consensus.maf
THCA-TCGA-EL-A4KG	/seq/picard_aggregation/C499/TCGA-EL-A4KG-01A-11D-A257-08/v2/TCGA-EL-A4KG-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4KG-10A-01D-A25A-08/v5/TCGA-EL-A4KG-10A-01D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4KG-TP-NB-SM-3UTEM-SM-3UTGJ/jobs/mutation_validator/consensus_snp/job.56427751/THCA-TCGA-EL-A4KG-TP-NB-SM-3UTEM-SM-3UTGJ.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4KG-TP-NB-SM-3UTEM-SM-3UTGJ/jobs/mutation_validator/consensus/job.56427752/THCA-TCGA-EL-A4KG-TP-NB-SM-3UTEM-SM-3UTGJ.validated_with_consensus.maf
THCA-TCGA-EL-A4KH	/seq/picard_aggregation/C499/TCGA-EL-A4KH-01A-11D-A257-08/v2/TCGA-EL-A4KH-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4KH-10A-01D-A25A-08/v5/TCGA-EL-A4KH-10A-01D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4KH-TP-NB-SM-3UTEU-SM-3UTGR/jobs/mutation_validator/consensus_snp/job.56406751/THCA-TCGA-EL-A4KH-TP-NB-SM-3UTEU-SM-3UTGR.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4KH-TP-NB-SM-3UTEU-SM-3UTGR/jobs/mutation_validator/consensus/job.56406740/THCA-TCGA-EL-A4KH-TP-NB-SM-3UTEU-SM-3UTGR.validated_with_consensus.maf
THCA-TCGA-EL-A4KI	/seq/picard_aggregation/C499/TCGA-EL-A4KI-01A-11D-A257-08/v2/TCGA-EL-A4KI-01A-11D-A257-08.bam	/seq/picard_aggregation/C499/TCGA-EL-A4KI-10A-01D-A25A-08/v5/TCGA-EL-A4KI-10A-01D-A25A-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4KI-TP-NB-SM-3UTF4-SM-3UTH1/jobs/mutation_validator/consensus_snp/job.56406753/THCA-TCGA-EL-A4KI-TP-NB-SM-3UTF4-SM-3UTH1.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EL-A4KI-TP-NB-SM-3UTF4-SM-3UTH1/jobs/mutation_validator/consensus/job.56406741/THCA-TCGA-EL-A4KI-TP-NB-SM-3UTF4-SM-3UTH1.validated_with_consensus.maf
THCA-TCGA-EM-A1CS	/seq/picard_aggregation/C499/TCGA-EM-A1CS-01A-11D-A13W-08/v5/TCGA-EM-A1CS-01A-11D-A13W-08.bam	/seq/picard_aggregation/C499/TCGA-EM-A1CS-10A-01D-A13W-08/v5/TCGA-EM-A1CS-10A-01D-A13W-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CS-TP-NB-SM-1WK7L-SM-1WK7N/jobs/mutation_validator/consensus_snp/job.56428182/THCA-TCGA-EM-A1CS-TP-NB-SM-1WK7L-SM-1WK7N.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CS-TP-NB-SM-1WK7L-SM-1WK7N/jobs/mutation_validator/consensus/job.56428183/THCA-TCGA-EM-A1CS-TP-NB-SM-1WK7L-SM-1WK7N.validated_with_consensus.maf
THCA-TCGA-EM-A1CS	/seq/picard_aggregation/C499/TCGA-EM-A1CS-01A-11D-A13W-08/v5/TCGA-EM-A1CS-01A-11D-A13W-08.bam	/seq/picard_aggregation/C499/TCGA-EM-A1CS-10A-01D-A13W-08/v5/TCGA-EM-A1CS-10A-01D-A13W-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CS-TP-NT-SM-1WK7L-SM-1WK8C/jobs/mutation_validator/consensus_snp/job.56427765/THCA-TCGA-EM-A1CS-TP-NT-SM-1WK7L-SM-1WK8C.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CS-TP-NT-SM-1WK7L-SM-1WK8C/jobs/mutation_validator/consensus/job.56427766/THCA-TCGA-EM-A1CS-TP-NT-SM-1WK7L-SM-1WK8C.validated_with_consensus.maf
THCA-TCGA-EM-A1CS	/seq/picard_aggregation/C499/TCGA-EM-A1CS-01A-11D-A13W-08/v5/TCGA-EM-A1CS-01A-11D-A13W-08.bam	/seq/picard_aggregation/C499/TCGA-EM-A1CS-11A-21D-A13W-08/v5/TCGA-EM-A1CS-11A-21D-A13W-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CS-TP-NB-SM-1WK7L-SM-1WK7N/jobs/mutation_validator/consensus_snp/job.56428182/THCA-TCGA-EM-A1CS-TP-NB-SM-1WK7L-SM-1WK7N.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CS-TP-NB-SM-1WK7L-SM-1WK7N/jobs/mutation_validator/consensus/job.56428183/THCA-TCGA-EM-A1CS-TP-NB-SM-1WK7L-SM-1WK7N.validated_with_consensus.maf
THCA-TCGA-EM-A1CS	/seq/picard_aggregation/C499/TCGA-EM-A1CS-01A-11D-A13W-08/v5/TCGA-EM-A1CS-01A-11D-A13W-08.bam	/seq/picard_aggregation/C499/TCGA-EM-A1CS-11A-21D-A13W-08/v5/TCGA-EM-A1CS-11A-21D-A13W-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CS-TP-NT-SM-1WK7L-SM-1WK8C/jobs/mutation_validator/consensus_snp/job.56427765/THCA-TCGA-EM-A1CS-TP-NT-SM-1WK7L-SM-1WK8C.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CS-TP-NT-SM-1WK7L-SM-1WK8C/jobs/mutation_validator/consensus/job.56427766/THCA-TCGA-EM-A1CS-TP-NT-SM-1WK7L-SM-1WK8C.validated_with_consensus.maf
THCA-TCGA-EM-A1CT	/seq/picard_aggregation/C499/TCGA-EM-A1CT-01A-11D-A13W-08/v3/TCGA-EM-A1CT-01A-11D-A13W-08.bam	/seq/picard_aggregation/C499/TCGA-EM-A1CT-10A-01D-A13W-08/v3/TCGA-EM-A1CT-10A-01D-A13W-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CT-TP-NB-SM-1WK7P-SM-1WK7R/jobs/mutation_validator/consensus_snp/job.56428009/THCA-TCGA-EM-A1CT-TP-NB-SM-1WK7P-SM-1WK7R.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CT-TP-NB-SM-1WK7P-SM-1WK7R/jobs/mutation_validator/consensus/job.56428010/THCA-TCGA-EM-A1CT-TP-NB-SM-1WK7P-SM-1WK7R.validated_with_consensus.maf
THCA-TCGA-EM-A1CT	/seq/picard_aggregation/C499/TCGA-EM-A1CT-01A-11D-A13W-08/v3/TCGA-EM-A1CT-01A-11D-A13W-08.bam	/seq/picard_aggregation/C499/TCGA-EM-A1CT-10A-01D-A13W-08/v3/TCGA-EM-A1CT-10A-01D-A13W-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CT-TP-NT-SM-1WK7P-SM-1WK8H/jobs/mutation_validator/consensus_snp/job.56427708/THCA-TCGA-EM-A1CT-TP-NT-SM-1WK7P-SM-1WK8H.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CT-TP-NT-SM-1WK7P-SM-1WK8H/jobs/mutation_validator/consensus/job.56427709/THCA-TCGA-EM-A1CT-TP-NT-SM-1WK7P-SM-1WK8H.validated_with_consensus.maf
THCA-TCGA-EM-A1CT	/seq/picard_aggregation/C499/TCGA-EM-A1CT-01A-11D-A13W-08/v3/TCGA-EM-A1CT-01A-11D-A13W-08.bam	/seq/picard_aggregation/C499/TCGA-EM-A1CT-11A-11D-A13W-08/v3/TCGA-EM-A1CT-11A-11D-A13W-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CT-TP-NB-SM-1WK7P-SM-1WK7R/jobs/mutation_validator/consensus_snp/job.56428009/THCA-TCGA-EM-A1CT-TP-NB-SM-1WK7P-SM-1WK7R.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-EM-A1CT-TP-NB-SM-1WK7P-SM-1WK7R/jobs/mutation_validator/consensus/job.56428010/THCA-TCGA-EM-A1CT-TP-NB-SM-1WK7P-SM-1WK7R.validated_with_consensus.maf
